CPU Energy,CPU Model,Device ID,Duration (s),Energy (kWh),GPU Energy,GPU Model,Log Level,Measure Power Secs,Measurement Type,OS,RAM,RAM Energy,Run ID,Run Number,Script,Total Energy Consumed,Tracking Mode
3.5787701275613576e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.032048225402832,3.5810424060382855e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.2722784769276433e-08,f1b0e40ec15bca8f9e183028b2c1c48b0e04f5359c6b28c9b3871ca85edce160,1,naive_bayes_digits.py,3.5810424060382855e-05,process
3.579547256231308e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.0327570438385014,3.581820068082853e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.2728118515450053e-08,f1b0e40ec15bca8f9e183028b2c1c48b0e04f5359c6b28c9b3871ca85edce160,2,naive_bayes_digits.py,3.581820068082853e-05,process
3.59399492541949e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.0449540615081787,3.596277425128581e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.282499709091705e-08,f1b0e40ec15bca8f9e183028b2c1c48b0e04f5359c6b28c9b3871ca85edce160,3,naive_bayes_digits.py,3.596277425128581e-05,process
4.1045059760411576e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.477386951446533,4.107116814029269e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.6108379881103848e-08,0c57c962d06df080f52064b0d430b7cdb258b554f0823ec81c2287b920f1aa60,1,neural_network_wine.py,4.107116814029269e-05,process
4.09487278925048e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.4692294597625732,4.097474819458613e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.6020302081330252e-08,0c57c962d06df080f52064b0d430b7cdb258b554f0823ec81c2287b920f1aa60,2,neural_network_wine.py,4.097474819458613e-05,process
4.0766903426912106e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.4538769721984863,4.079284080958991e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.5937382677814944e-08,0c57c962d06df080f52064b0d430b7cdb258b554f0823ec81c2287b920f1aa60,3,neural_network_wine.py,4.079284080958991e-05,process
3.322496960560481e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.8149805068969727,3.3246040462803043e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.107085719823469e-08,b597f0c1c8ff50d057dbdc3e69a63dc926a1e43ecc119fa4d83afaf9f0600d48,1,pca_breast_cancer.py,3.3246040462803043e-05,process
3.313111464182536e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.8071107864379883,3.315212257567093e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.1007933845567094e-08,b597f0c1c8ff50d057dbdc3e69a63dc926a1e43ecc119fa4d83afaf9f0600d48,2,pca_breast_cancer.py,3.315212257567093e-05,process
3.31569673286544e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.8092517852783203,3.3177990292686244e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.1022964031847854e-08,b597f0c1c8ff50d057dbdc3e69a63dc926a1e43ecc119fa4d83afaf9f0600d48,3,pca_breast_cancer.py,3.3177990292686244e-05,process
5.080594221750896e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.30423903465271,5.083835485327465e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,3.2412635765695086e-08,da3495f5120e1bf807cc4127c0a7a9f67f5238aa610a3cd556d719ae1f126b05,1,random_forest_digits.py,5.083835485327465e-05,process
5.075555129183664e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.300029993057252,5.0787934355824353e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,3.238306398770874e-08,da3495f5120e1bf807cc4127c0a7a9f67f5238aa610a3cd556d719ae1f126b05,2,random_forest_digits.py,5.0787934355824353e-05,process
5.088514685630799e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.3109514713287345,5.091760591764001e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,3.2459061332019706e-08,da3495f5120e1bf807cc4127c0a7a9f67f5238aa610a3cd556d719ae1f126b05,3,random_forest_digits.py,5.091760591764001e-05,process
3.217380808459388e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.726037979125977,3.2194187451508346e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.037936691446399e-08,94891010ebe4c87eede434ec346583f94cad5ef4d244964c1f2a33d29c6c367a,1,support_vector_iris.py,3.2194187451508346e-05,process
3.237137215005027e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7428245544433594,3.2391883622766376e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.0511472716104132e-08,94891010ebe4c87eede434ec346583f94cad5ef4d244964c1f2a33d29c6c367a,2,support_vector_iris.py,3.2391883622766376e-05,process
3.2089869181315115e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7188353538513184,3.211020262760485e-05,0,,info,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.0333446289744945e-08,94891010ebe4c87eede434ec346583f94cad5ef4d244964c1f2a33d29c6c367a,3,support_vector_iris.py,3.211020262760485e-05,process
3.9397347138987656e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.3373906612396236,3.942240139877703e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.5054259789385467e-08,9c4bdbfaeb0d3ec852d304a03ffbbc97f0db50398e6e5128d1473392a0554175,1,ada_boost_iris.py,3.942240139877703e-05,process
3.951038122177125e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.3469555377960205,3.9535493904030935e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.5112682259684032e-08,9c4bdbfaeb0d3ec852d304a03ffbbc97f0db50398e6e5128d1473392a0554175,2,ada_boost_iris.py,3.9535493904030935e-05,process
3.9450448585881125e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.3418848514556885,3.947552784027999e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.5079254398860943e-08,9c4bdbfaeb0d3ec852d304a03ffbbc97f0db50398e6e5128d1473392a0554175,3,ada_boost_iris.py,3.947552784027999e-05,process
3.282097246911791e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.780325174331665,3.284178525937995e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.0812790262046598e-08,f5d0b08ad0fb61280d581c379eb8d69429d9b2e57744045fa26060bbef44215b,1,decision_tree_wine.py,3.284178525937995e-05,process
3.2780731221040086e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7769176959991455,3.280151432509494e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.0783104054847473e-08,f5d0b08ad0fb61280d581c379eb8d69429d9b2e57744045fa26060bbef44215b,2,decision_tree_wine.py,3.280151432509494e-05,process
3.283979131115807e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.781926393508911,3.286061410580272e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.082279464464894e-08,f5d0b08ad0fb61280d581c379eb8d69429d9b2e57744045fa26060bbef44215b,3,decision_tree_wine.py,3.286061410580272e-05,process
3.414198988013798e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.892228126525879,3.4163653729496505e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.1663849358522682e-08,ae69c495b66ee2ef7036060618573653b7164223b326e9fd66f012e68a958c70,1,k_means_clustering_iris.py,3.4163653729496505e-05,process
3.4306020041306817e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.906117677688598,3.4327789866647056e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.1769825340243192e-08,ae69c495b66ee2ef7036060618573653b7164223b326e9fd66f012e68a958c70,2,k_means_clustering_iris.py,3.4327789866647056e-05,process
3.4293469455507066e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.9050545692443848,3.4315232981694395e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.176352618732835e-08,ae69c495b66ee2ef7036060618573653b7164223b326e9fd66f012e68a958c70,3,k_means_clustering_iris.py,3.4315232981694395e-05,process
3.2593761550055606e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.76108455657959,3.261442683090912e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.0665280853506827e-08,c670edbbf60623cf22b22bd2b75f3b17273c1ad163af55635058e5d905105679,1,linear_regression_diabetes.py,3.261442683090912e-05,process
3.258246067497465e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.760124921798706,3.2603122050500545e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.066137552588998e-08,c670edbbf60623cf22b22bd2b75f3b17273c1ad163af55635058e5d905105679,2,linear_regression_diabetes.py,3.2603122050500545e-05,process
3.247507562239965e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7510311603546143,3.249566518167531e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.0589559275663305e-08,c670edbbf60623cf22b22bd2b75f3b17273c1ad163af55635058e5d905105679,3,linear_regression_diabetes.py,3.249566518167531e-05,process
5.660408486922582e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.794893264770508,5.6640243872585266e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,3.615900335944388e-08,c2d9e429de1872db29a003d4d69d132d099cfbf60f1a1e2816bb22a806e5ce69,1,logistic_regression_breast_cancer.py,5.6640243872585266e-05,process
5.6053522560331554e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.748254299163818,5.6089330200457103e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,3.580764012554027e-08,c2d9e429de1872db29a003d4d69d132d099cfbf60f1a1e2816bb22a806e5ce69,2,logistic_regression_breast_cancer.py,5.6089330200457103e-05,process
5.6285146872202565e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.767881631851196,5.632110095303157e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,3.5954080829014854e-08,c2d9e429de1872db29a003d4d69d132d099cfbf60f1a1e2816bb22a806e5ce69,3,logistic_regression_breast_cancer.py,5.632110095303157e-05,process
3.5934409995873764e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.044057130813598,3.59571970521201e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.2787056246329482e-08,cc1227782d242a2f01c4002b10d92fa0a49a6a3ca04a0ab63038f1667884a1b2,1,naive_bayes_digits.py,3.59571970521201e-05,process
3.5909807019763534e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.0419690608978267,3.5932593592839095e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.2786573075563863e-08,cc1227782d242a2f01c4002b10d92fa0a49a6a3ca04a0ab63038f1667884a1b2,2,naive_bayes_digits.py,3.5932593592839095e-05,process
3.597844259606468e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.0477902889251713,3.600127948610783e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.2836890043151924e-08,cc1227782d242a2f01c4002b10d92fa0a49a6a3ca04a0ab63038f1667884a1b2,3,naive_bayes_digits.py,3.600127948610783e-05,process
4.0684827831056375e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.4464807510375977,4.071071422614027e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.5886395083887236e-08,90dab1c3133a12e42e15337e303916a9120ab47e36e5da01873de5bd9cfe4b8b,1,neural_network_wine.py,4.071071422614027e-05,process
4.075234880050024e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.4521615505218506,4.07782798743485e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.5931073848255433e-08,90dab1c3133a12e42e15337e303916a9120ab47e36e5da01873de5bd9cfe4b8b,2,neural_network_wine.py,4.07782798743485e-05,process
4.09525924258762e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.4691236019134517,4.0978653585279166e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.6061159402956944e-08,90dab1c3133a12e42e15337e303916a9120ab47e36e5da01873de5bd9cfe4b8b,3,neural_network_wine.py,4.0978653585279166e-05,process
3.305350310272641e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.800022602081299,3.307446655625167e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.096345352526896e-08,0992c89e577b4fe098171aa6e465cb908eb14653fbb8877e78ab876f4ada4b33,1,pca_breast_cancer.py,3.307446655625167e-05,process
3.32441571686003e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.8161795139312744,3.326524192884462e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.1084760244320932e-08,0992c89e577b4fe098171aa6e465cb908eb14653fbb8877e78ab876f4ada4b33,2,pca_breast_cancer.py,3.326524192884462e-05,process
3.309986342986425e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.8039474487304688,3.3120863565164894e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.1000135300634303e-08,0992c89e577b4fe098171aa6e465cb908eb14653fbb8877e78ab876f4ada4b33,3,pca_breast_cancer.py,3.3120863565164894e-05,process
5.096594178014332e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.317309379577637,5.099847392728771e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,3.2532147144384753e-08,b36fb4d5dae8aabb6a838fdc8e65883b3739d1c11b9ff4b3599f49a5e9cf1631,1,random_forest_digits.py,5.099847392728771e-05,process
5.098910364839767e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.319281816482544,5.102165201715493e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,3.254836875726142e-08,b36fb4d5dae8aabb6a838fdc8e65883b3739d1c11b9ff4b3599f49a5e9cf1631,2,random_forest_digits.py,5.102165201715493e-05,process
5.08298471570015e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.305774450302123,5.086266915071889e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,3.282199371739126e-08,b36fb4d5dae8aabb6a838fdc8e65883b3739d1c11b9ff4b3599f49a5e9cf1631,3,random_forest_digits.py,5.086266915071889e-05,process
3.2150587108400134e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.723541021347046,3.217121282153193e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.0625713131797357e-08,55edc3b031d365b7419b4df253d0ff08cbf840cfc43bac6e2f4dec97d3ef27b8,1,support_vector_iris.py,3.217121282153193e-05,process
3.2140296697616576e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.722670793533325,3.216091719858487e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.0620500968296562e-08,55edc3b031d365b7419b4df253d0ff08cbf840cfc43bac6e2f4dec97d3ef27b8,2,support_vector_iris.py,3.216091719858487e-05,process
3.190492888291677e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7027335166931152,3.192539771519497e-05,0,,warning,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.0468832278197627e-08,55edc3b031d365b7419b4df253d0ff08cbf840cfc43bac6e2f4dec97d3ef27b8,3,support_vector_iris.py,3.192539771519497e-05,process
3.945316192176607e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.3420991897583012,3.9478563596259794e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.5401674493726512e-08,4bfb7edf4807e53ff2fbd43aed60da55cefc60c186498e4264269f52c91e50c2,1,ada_boost_iris.py,3.9478563596259794e-05,process
3.961453504032559e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.3557820320129395,3.9640043774679506e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.5508734353915467e-08,4bfb7edf4807e53ff2fbd43aed60da55cefc60c186498e4264269f52c91e50c2,2,ada_boost_iris.py,3.9640043774679506e-05,process
3.94549267159568e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.3423104286193848,3.948033098892833e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.540427297153277e-08,4bfb7edf4807e53ff2fbd43aed60da55cefc60c186498e4264269f52c91e50c2,3,ada_boost_iris.py,3.948033098892833e-05,process
3.3008834388520977e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.796234369277954,3.3030026837917096e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.1192449396115384e-08,4212f8be0362aca9d251a08ba336033851b545b418869352cc729effa84a4c29,1,decision_tree_wine.py,3.3030026837917096e-05,process
3.2733526494767935e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7729172706604004,3.275454575352216e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.1019258754222393e-08,4212f8be0362aca9d251a08ba336033851b545b418869352cc729effa84a4c29,2,decision_tree_wine.py,3.275454575352216e-05,process
3.2794545590877535e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7780797481536865,3.281559734908797e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.1051758210433038e-08,4212f8be0362aca9d251a08ba336033851b545b418869352cc729effa84a4c29,3,decision_tree_wine.py,3.281559734908797e-05,process
3.4290173484219454e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.9048166275024414,3.4312211220526976e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.2037736307538585e-08,4418ceda4a49aa995ab3b42103f09563839ea934354067fd5f30554424bf744d,1,k_means_clustering_iris.py,3.4312211220526976e-05,process
3.420259803533554e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.897352457046509,3.4224577239677765e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.197920434222548e-08,4418ceda4a49aa995ab3b42103f09563839ea934354067fd5f30554424bf744d,2,k_means_clustering_iris.py,3.4224577239677765e-05,process
3.425311843554179e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.9016315937042236,3.427513254991235e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.2014114370563217e-08,4418ceda4a49aa995ab3b42103f09563839ea934354067fd5f30554424bf744d,3,k_means_clustering_iris.py,3.427513254991235e-05,process
3.2583687868383194e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7602131366729736,3.260462378451741e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.093591613421116e-08,4b4f2ada1a972b2b7b824decf2985a574f7001bd32554df4b957432a3d8a01cf,1,linear_regression_diabetes.py,3.260462378451741e-05,process
3.266615751716826e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7672181129455566,3.268714474006282e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.0987222894556603e-08,4b4f2ada1a972b2b7b824decf2985a574f7001bd32554df4b957432a3d8a01cf,2,linear_regression_diabetes.py,3.268714474006282e-05,process
3.268317778905233e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.768648624420166,3.2704181774912136e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.100398585980656e-08,4b4f2ada1a972b2b7b824decf2985a574f7001bd32554df4b957432a3d8a01cf,3,linear_regression_diabetes.py,3.2704181774912136e-05,process
5.681274152464337e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.812562704086304,5.6849493145171045e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,3.67516205276767e-08,6ceffac275a30bf37223ba41925c17ea2e33d6e10262b5cb5cf52b61a1b97881,1,logistic_regression_breast_cancer.py,5.6849493145171045e-05,process
5.668410294585758e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.8016674518585205,5.6720803263599203e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,3.6700317741633616e-08,6ceffac275a30bf37223ba41925c17ea2e33d6e10262b5cb5cf52b61a1b97881,2,logistic_regression_breast_cancer.py,5.6720803263599203e-05,process
5.7997084491782725e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.912980794906616,5.8034651859495385e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,3.756736771265423e-08,6ceffac275a30bf37223ba41925c17ea2e33d6e10262b5cb5cf52b61a1b97881,3,logistic_regression_breast_cancer.py,5.8034651859495385e-05,process
3.5951649811532764e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.0455081462860107,3.597479623209539e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.3146420562625283e-08,51f1f9174a3d0a32862b0b825af6619279d9c14eeb60f8d3c5fcd85dc04af60d,1,naive_bayes_digits.py,3.597479623209539e-05,process
3.5886980096499125e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.040027618408203,3.5910085798324574e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.3105701825443248e-08,51f1f9174a3d0a32862b0b825af6619279d9c14eeb60f8d3c5fcd85dc04af60d,2,naive_bayes_digits.py,3.5910085798324574e-05,process
3.593701637453503e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.04426908493042,3.596015531479705e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.313894026201524e-08,51f1f9174a3d0a32862b0b825af6619279d9c14eeb60f8d3c5fcd85dc04af60d,3,naive_bayes_digits.py,3.596015531479705e-05,process
4.097099188301299e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.4706740379333496,4.099742376430692e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.6431881293926074e-08,a01563fd307353ab782e76019d21499e11cbe0457b4fe5a5663c91fd9a7090a3,1,neural_network_wine.py,4.099742376430692e-05,process
4.102431287368139e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.475193977355957,4.105075082408936e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.6437950407967035e-08,a01563fd307353ab782e76019d21499e11cbe0457b4fe5a5663c91fd9a7090a3,2,neural_network_wine.py,4.105075082408936e-05,process
4.08007863495085e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,3.456261157989502,4.082707586356978e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.6289514061280292e-08,a01563fd307353ab782e76019d21499e11cbe0457b4fe5a5663c91fd9a7090a3,3,neural_network_wine.py,4.082707586356978e-05,process
3.2960588236649836e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.7921512126922607,3.29817784239945e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.1190187344662567e-08,d14349b07c9153cec84aff6ade2e934446d41d660aa5af90fc9b91e3510256bd,1,pca_breast_cancer.py,3.29817784239945e-05,process
3.308961523903741e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.8030784130096436,3.311089714400844e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.1281904971033327e-08,d14349b07c9153cec84aff6ade2e934446d41d660aa5af90fc9b91e3510256bd,2,pca_breast_cancer.py,3.311089714400844e-05,process
3.321435269382265e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,2.813638687133789,3.3235718982126314e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,2.136628830366287e-08,d14349b07c9153cec84aff6ade2e934446d41d660aa5af90fc9b91e3510256bd,3,pca_breast_cancer.py,3.3235718982126314e-05,process
5.109605242808661e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.328329086303712,5.112909001164961e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,3.303758356300553e-08,86680468d0a2db3011381f2bb60aa06fe8af1a2ffa8b9274ac595eae7d22ccee,1,random_forest_digits.py,5.112909001164961e-05,process
5.096964024835163e-05,ARMv8 Processor rev 1 (v8l),Jetson Nano,4.317620038986206,5.100262733016387e-05,0,,error,15,CC,Linux-4.9.337-tegra-aarch64-with-Ubuntu-18.04-bionic,3.8709793090820312,3.2987081812242034e-08,86680468d0a2db3011381f2bb60aa06fe8af1a2ffa8b9274ac595eae7d22ccee,2,random_forest_digits.py,5.100262733016387e-05,process
